"50.00","34","161"
"50.10","34","161"
"50.20","34","161"
"50.30","34","161"
"50.40","35","161"
"50.50","35","161"
"50.60","35","161"
"50.70","35","161"
"50.80","35","161"
"50.90","35","161"
"51.00","35","161"
"51.10","35","161"
"51.20","35","161"
"51.30","36","161"
"51.40","36","161"
"51.50","36","161"
"51.60","36","161"
"51.70","36","161"
"51.80","36","161"
"51.90","36","161"
"52.00","36","161"
"52.10","36","161"
"52.20","36","161"
"52.30","35","161"
"52.40","35","161"
"52.50","36","161"
"52.60","38","161"
"52.70","38","161"
"52.80","35","161"
"52.90","35","161"
"53.00","35","161"
"53.10","35","161"
"53.20","35","163"
"53.30","35","161"
"53.40","35","161"
"53.50","35","161"
"53.60","35","162"
"53.70","35","162"
"53.80","35","161"
"53.90","35","162"
"54.00","35","162"
"54.10","35","162"
"54.20","35","162"
"54.30","35","163"
"54.40","35","163"
"54.50","35","163"
"54.60","35","161"
"54.70","35","161"
"54.80","35","163"
"54.90","35","163"
"55.00","35","163"
"55.10","35","163"
"55.20","35","163"
"55.30","34","163"
"55.40","34","163"
"55.50","35","163"
"55.60","35","163"
"55.70","35","163"
"55.80","36","163"
"55.90","36","163"
"56.00","36","163"
"56.10","36","163"
"56.20","36","163"
"56.30","36","163"
"56.40","36","163"
"56.50","36","163"
"56.60","36","163"
"56.70","36","163"
"56.80","36","163"
"56.90","36","163"
"57.00","36","163"
"57.10","36","163"
"57.20","36","160"
"57.30","34","162"
"57.40","34","162"
"57.50","36","162"
"57.60","36","160"
"57.70","36","160"
"57.80","37","162"
"57.90","33","162"
"58.00","33","162"
"58.10","37","162"
"58.20","37","162"
"58.30","36","162"
"58.40","36","162"
"58.50","37","162"
"58.60","37","162"
"58.70","37","162"
"58.80","36","160"
"58.90","36","162"
"59.00","36","162"
"59.10","36","162"
"59.20","36","162"
"59.30","33","162"
"59.40","33","162"
"59.50","36","162"
"59.60","36","162"
"59.70","36","162"
"59.80","34","162"
"59.90","34","162"
"60.00","34","162"
"60.10","34","162"
"60.20","35","161"
"60.30","35","162"
"60.40","35","162"
"60.50","35","162"
"60.60","35","161"
"60.70","36","161"
"60.80","36","162"
"60.90","36","161"
"61.00","36","161"
"61.10","36","161"
"61.20","37","160"
"61.30","37","161"
"61.40","37","161"
"61.50","36","161"
"61.60","36","160"
"61.70","36","160"
"61.80","36","161"
"61.90","36","160"
"62.00","36","160"
"62.10","36","160"
"62.20","36","162"
"62.30","35","160"
"62.40","35","160"
"62.50","36","160"
"62.60","36","161"
"62.70","36","161"
"62.80","35","160"
"62.90","35","160"
"63.00","35","160"
"63.10","35","160"
"63.20","35","161"
"63.30","37","165"
"63.40","37","160"
"63.50","35","160"
"63.60","35","161"
"63.70","35","161"
"63.80","37","160"
"63.90","37","161"
"64.00","37","161"
"64.10","37","161"
"64.20","37","162"
"64.30","35","164"
"64.40","35","164"
"64.50","37","161"
"64.60","37","162"
"64.70","37","162"
"64.80","35","161"
"64.90","35","164"
"65.00","35","164"
"65.10","35","164"
"65.20","35","164"
"65.30","36","164"
"65.40","36","164"
"65.50","35","164"
"65.60","37","164"
"65.70","37","164"
"65.80","38","162"
"65.90","33","162"
"66.00","33","162"
"66.10","33","162"
"66.20","33","162"
"66.30","38","163"
"66.40","38","163"
"66.50","33","163"
"66.60","33","160"
"66.70","33","160"
"66.80","36","163"
"66.90","36","163"
"67.00","36","163"
"67.10","36","163"
"67.20","32","163"
"67.30","33","167"
"67.40","33","167"
"67.50","39","160"
"67.60","39","163"
"67.70","39","163"
"67.80","37","160"
"67.90","32","163"
"68.00","32","163"
"68.10","37","163"
"68.20","37","163"
"68.30","30","166"
"68.40","30","166"
"68.50","32","166"
"68.60","32","163"
"68.70","32","163"
"68.80","30","166"
"68.90","30","166"
"69.00","39","166"
"69.10","51","166"
"69.20","51","166"
"69.30","30","177"
"69.40","51","177"
"69.50","39","177"
"69.60","39","166"
"69.70","39","166"
"69.80","30","180"
